task,method,threshold_rank,threshold,threshold_source,evaluation_status,no_rescue_sentinel,gate_rows,gate_positive_count,gate_prevalence,predicted_positive_count,true_positive,false_positive,false_positive_actual_phase3,phase4_precision,phase4_recall,accuracy,balanced_accuracy,ordinal_mae,precision_gate_passed,accuracy_gate_passed,balanced_accuracy_gate_passed,ordinal_mae_gate_passed,recall_gate_passed,eligible,selected
Forecasting,xgboost,30,0.89580249786376953,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,39,9,30,28,0.23076923076923078,0.051724137931034482,0.59463806970509381,0.20538028857911472,0.41876675603217156,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,31,0.89465278387069702,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,40,9,31,29,0.22500000000000001,0.051724137931034482,0.59410187667560321,0.20520298361457573,0.41930294906166221,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,32,0.89363205432891846,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,41,9,32,30,0.21951219512195122,0.051724137931034482,0.59356568364611262,0.20502567865003671,0.41983914209115281,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,33,0.89319825172424316,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,42,9,33,31,0.21428571428571427,0.051724137931034482,0.59302949061662202,0.20484837368549766,0.42037533512064346,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,34,0.89269715547561646,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,45,11,34,32,0.24444444444444444,0.063218390804597707,0.59356568364611262,0.20696991929567132,0.41983914209115281,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,35,0.88966447114944458,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,46,11,35,33,0.2391304347826087,0.063218390804597707,0.59302949061662202,0.20679261433113233,0.42037533512064346,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,36,0.8884422779083252,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,47,11,36,34,0.23404255319148937,0.063218390804597707,0.59249329758713132,0.20661530936659331,0.42091152815013405,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,37,0.88240259885787964,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,48,11,37,34,0.22916666666666666,0.063218390804597707,0.59249329758713132,0.20661530936659331,0.42144772117962465,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,38,0.88071924448013306,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,51,11,40,37,0.21568627450980393,0.063218390804597707,0.59088471849865953,0.2060833944729763,0.42305630026809654,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,39,0.87956595420837402,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,52,11,41,38,0.21153846153846154,0.063218390804597707,0.59034852546916894,0.20590608950843731,0.42359249329758714,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,40,0.87686914205551147,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,53,12,41,38,0.22641509433962265,0.068965517241379309,0.59088471849865953,0.20705551479579359,0.42305630026809654,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,41,0.87557780742645264,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,55,13,42,39,0.23636363636363636,0.074712643678160925,0.59088471849865953,0.20802763511861092,0.42305630026809654,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,42,0.87348878383636475,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,56,13,43,40,0.23214285714285715,0.074712643678160925,0.59034852546916894,0.20785033015407189,0.42359249329758714,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,43,0.87163686752319336,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,58,13,45,42,0.22413793103448276,0.074712643678160925,0.58927613941018764,0.20749572022499391,0.42466487935656838,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,44,0.87150239944458008,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,59,14,45,42,0.23728813559322035,0.080459770114942528,0.58981233243967823,0.20864514551235019,0.42412868632707773,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,45,0.87082439661026001,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,60,14,46,43,0.23333333333333334,0.080459770114942528,0.58927613941018764,0.20846784054781117,0.42466487935656838,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,46,0.87048858404159546,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,62,14,48,45,0.22580645161290322,0.080459770114942528,0.58820375335120645,0.20811323061873316,0.42573726541554957,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,47,0.86997908353805542,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,63,14,49,46,0.22222222222222221,0.080459770114942528,0.58766756032171585,0.20793592565419416,0.42627345844504022,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,48,0.86886119842529297,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,64,14,50,47,0.21875,0.080459770114942528,0.58713136729222515,0.20775862068965517,0.42680965147453082,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,49,0.8657575249671936,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,65,14,51,48,0.2153846153846154,0.080459770114942528,0.58659517426273455,0.20758131572511615,0.42734584450402147,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,50,0.86371666193008423,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,66,14,52,49,0.21212121212121213,0.080459770114942528,0.58605898123324396,0.20740401076057716,0.42788203753351206,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,51,0.8636823296546936,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,67,14,53,50,0.20895522388059701,0.080459770114942528,0.58552278820375336,0.20722670579603814,0.42841823056300266,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,52,0.86303037405014038,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,69,14,55,52,0.20289855072463769,0.080459770114942528,0.58445040214477206,0.20687209586696015,0.4294906166219839,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,53,0.86272639036178589,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,70,15,55,52,0.21428571428571427,0.086206896551724144,0.58498659517426277,0.20802152115431646,0.42895442359249331,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,54,0.86127352714538574,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,72,15,57,54,0.20833333333333334,0.086206896551724144,0.58391420911528147,0.20766691122523845,0.43002680965147455,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,55,0.86044329404830933,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,73,15,58,55,0.20547945205479451,0.086206896551724144,0.58337801608579087,0.20748960626069946,0.43056300268096515,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,56,0.85988646745681763,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,74,15,59,56,0.20270270270270271,0.086206896551724144,0.58284182305630028,0.20731230129616046,0.43109919571045574,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,57,0.85930013656616211,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,75,16,59,56,0.21333333333333335,0.091954022988505746,0.58337801608579087,0.20846172658351678,0.43056300268096515,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,58,0.85745525360107422,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,76,16,60,57,0.21052631578947367,0.091954022988505746,0.58284182305630028,0.20828442161897778,0.43109919571045574,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,59,0.85154086351394653,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,77,16,61,58,0.20779220779220781,0.091954022988505746,0.58230563002680968,0.20810711665443873,0.43163538873994639,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,60,0.85107886791229248,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,78,16,62,59,0.20512820512820512,0.091954022988505746,0.58176943699731909,0.20792981168989971,0.43217158176943699,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,61,0.84731435775756836,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,79,17,62,59,0.21518987341772153,0.097701149425287362,0.58230563002680968,0.20907923697725606,0.43163538873994639,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,62,0.84684741497039795,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,80,17,63,60,0.21249999999999999,0.097701149425287362,0.58176943699731909,0.20890193201271706,0.43217158176943699,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,63,0.84560924768447876,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,81,17,64,61,0.20987654320987653,0.097701149425287362,0.58123324396782838,0.20872462704817804,0.43270777479892764,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,64,0.84551626443862915,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,82,17,65,62,0.2073170731707317,0.097701149425287362,0.58069705093833779,0.20854732208363905,0.43324396782841823,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,65,0.84478604793548584,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,83,17,66,63,0.20481927710843373,0.097701149425287362,0.58016085790884719,0.20837001711910003,0.43378016085790883,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,66,0.84298062324523926,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,84,17,67,64,0.20238095238095238,0.097701149425287362,0.5796246648793566,0.20819271215456103,0.43431635388739948,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,67,0.84038388729095459,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,87,19,68,65,0.21839080459770116,0.10919540229885058,0.58016085790884719,0.21031425776473464,0.43378016085790883,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,68,0.8395659327507019,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,89,19,70,67,0.21348314606741572,0.10919540229885058,0.579088471849866,0.20995964783565663,0.43485254691689007,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,69,0.83846992254257202,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,90,19,71,68,0.21111111111111111,0.10919540229885058,0.5785522788203753,0.20978234287111763,0.43538873994638072,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,70,0.83682692050933838,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,91,19,72,69,0.2087912087912088,0.10919540229885058,0.5780160857908847,0.20960503790657864,0.43592493297587132,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,71,0.83553910255432129,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,92,19,73,70,0.20652173913043478,0.10919540229885058,0.57747989276139411,0.20942773294203962,0.43646112600536191,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,72,0.83479809761047363,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,93,19,74,71,0.20430107526881722,0.10919540229885058,0.57694369973190351,0.20925042797750062,0.43699731903485256,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,73,0.83454787731170654,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,94,19,75,72,0.20212765957446807,0.10919540229885058,0.57640750670241292,0.2090731230129616,0.43753351206434316,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,74,0.8337777853012085,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,95,19,76,73,0.20000000000000001,0.10919540229885058,0.57587131367292221,0.20889581804842261,0.43806970509383381,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,75,0.83061003684997559,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,96,19,77,74,0.19791666666666666,0.10919540229885058,0.57533512064343162,0.20871851308388362,0.4386058981233244,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,76,0.82742178440093994,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,97,19,78,75,0.19587628865979381,0.10919540229885058,0.57479892761394102,0.20854120811934457,0.439142091152815,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,77,0.82613223791122437,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,98,19,79,76,0.19387755102040816,0.10919540229885058,0.57426273458445043,0.20836390315480555,0.43967828418230565,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,78,0.82554924488067627,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,100,19,81,76,0.19,0.10919540229885058,0.57426273458445043,0.20836390315480555,0.44075067024128689,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,79,0.82486659288406372,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,102,19,83,78,0.18627450980392157,0.10919540229885058,0.57319034852546913,0.20800929322572753,0.44182305630026808,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,80,0.82327854633331299,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,103,19,84,79,0.18446601941747573,0.10919540229885058,0.57265415549597853,0.20783198826118854,0.44235924932975873,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,81,0.82169580459594727,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,104,19,85,79,0.18269230769230768,0.10919540229885058,0.57265415549597853,0.20783198826118854,0.44289544235924933,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,82,0.82158112525939941,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,106,19,87,81,0.17924528301886791,0.10919540229885058,0.57158176943699734,0.20747737833211052,0.44396782841823057,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,83,0.81971842050552368,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,107,19,88,82,0.17757009345794392,0.10919540229885058,0.57104557640750675,0.20730007336757153,0.44450402144772116,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,84,0.81782901287078857,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,108,20,88,82,0.18518518518518517,0.11494252873563218,0.57158176943699734,0.20844949865492785,0.44396782841823057,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,85,0.81525349617004395,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,109,20,89,83,0.1834862385321101,0.11494252873563218,0.57104557640750675,0.20827219369038885,0.44450402144772116,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,86,0.81354027986526489,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,110,20,90,84,0.18181818181818182,0.11494252873563218,0.57050938337801604,0.20809488872584986,0.44504021447721182,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,87,0.81336700916290283,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,111,20,91,85,0.18018018018018017,0.11494252873563218,0.56997319034852545,0.20791758376131084,0.44557640750670241,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,88,0.81319516897201538,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,112,20,92,86,0.17857142857142858,0.11494252873563218,0.56943699731903485,0.20774027879677184,0.446112600536193,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,89,0.81282103061676025,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,113,20,93,87,0.17699115044247787,0.11494252873563218,0.56890080428954426,0.20756297383223282,0.44664879356568365,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,90,0.81003046035766602,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,114,20,94,88,0.17543859649122806,0.11494252873563218,0.56836461126005366,0.20738566886769383,0.44718498659517425,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,91,0.80941104888916016,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,115,20,95,89,0.17391304347826086,0.11494252873563218,0.56782841823056296,0.20720836390315484,0.4477211796246649,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,92,0.80842959880828857,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,116,20,96,90,0.17241379310344829,0.11494252873563218,0.56729222520107236,0.20703105893861581,0.44825737265415549,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,93,0.8074907660484314,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,117,21,96,90,0.17948717948717949,0.1206896551724138,0.56782841823056296,0.2081804842259721,0.4477211796246649,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,94,0.80537384748458862,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,118,21,97,91,0.17796610169491525,0.1206896551724138,0.56729222520107236,0.20800317926143311,0.44825737265415549,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,95,0.80468642711639404,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,119,21,98,92,0.17647058823529413,0.1206896551724138,0.56675603217158177,0.20782587429689409,0.44879356568364609,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,96,0.80316054821014404,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,120,21,99,93,0.17499999999999999,0.1206896551724138,0.56621983914209117,0.20764856933235509,0.44932975871313674,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,97,0.8015407919883728,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,121,21,100,94,0.17355371900826447,0.1206896551724138,0.56568364611260058,0.2074712643678161,0.44986595174262733,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,98,0.79988956451416016,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,122,21,101,95,0.1721311475409836,0.1206896551724138,0.56514745308310987,0.20729395940327708,0.45040214477211798,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,99,0.79744488000869751,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,123,21,102,96,0.17073170731707318,0.1206896551724138,0.56461126005361928,0.20711665443873808,0.45093833780160858,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,100,0.79688763618469238,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,124,21,103,97,0.16935483870967741,0.1206896551724138,0.56407506702412868,0.20693934947419906,0.45147453083109917,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,101,0.7964709997177124,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,125,22,103,97,0.17599999999999999,0.12643678160919541,0.56461126005361928,0.20808877476155541,0.45093833780160858,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,102,0.79600018262863159,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,126,23,103,97,0.18253968253968253,0.13218390804597702,0.56514745308310987,0.20923820004891169,0.45040214477211798,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,103,0.79568827152252197,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,128,25,103,97,0.1953125,0.14367816091954022,0.56621983914209117,0.21153705062362435,0.44932975871313674,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,104,0.79561769962310791,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,129,25,104,98,0.19379844961240311,0.14367816091954022,0.56568364611260058,0.21135974565908536,0.44986595174262733,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,105,0.79230493307113647,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,131,25,106,100,0.19083969465648856,0.14367816091954022,0.56461126005361928,0.21100513573000734,0.45093833780160858,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,106,0.7922324538230896,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,132,25,107,101,0.18939393939393939,0.14367816091954022,0.56407506702412868,0.21082783076546835,0.45147453083109917,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,107,0.79084974527359009,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,135,25,110,104,0.18518518518518517,0.14367816091954022,0.56246648793565679,0.21029591587185131,0.45308310991957107,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,108,0.79081135988235474,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,136,25,111,105,0.18382352941176472,0.14367816091954022,0.56193029490616619,0.21011861090731232,0.45361930294906166,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,109,0.78672677278518677,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,137,25,112,105,0.18248175182481752,0.14367816091954022,0.56193029490616619,0.21011861090731232,0.45415549597855226,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,110,0.78574568033218384,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,138,25,113,106,0.18115942028985507,0.14367816091954022,0.5613941018766756,0.20994130594277333,0.45469168900804291,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,111,0.78289645910263062,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,139,25,114,107,0.17985611510791366,0.14367816091954022,0.560857908847185,0.20976400097823431,0.4552278820375335,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,112,0.78287035226821899,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,140,25,115,108,0.17857142857142858,0.14367816091954022,0.56032171581769441,0.20958669601369531,0.45576407506702415,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,113,0.78250336647033691,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,142,27,115,108,0.19014084507042253,0.15517241379310345,0.5613941018766756,0.21188554658840791,0.45469168900804291,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,114,0.77946341037750244,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,143,27,116,109,0.1888111888111888,0.15517241379310345,0.560857908847185,0.21170824162386892,0.4552278820375335,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,115,0.77684050798416138,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,144,27,117,110,0.1875,0.15517241379310345,0.56032171581769441,0.21153093665932993,0.45576407506702415,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,116,0.77624297142028809,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,145,27,118,111,0.18620689655172415,0.15517241379310345,0.5597855227882037,0.21135363169479091,0.45630026809651475,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,117,0.77286261320114136,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,146,27,119,112,0.18493150684931506,0.15517241379310345,0.55924932975871311,0.21117632673025191,0.45683646112600534,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,118,0.77153730392456055,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,147,27,120,113,0.18367346938775511,0.15517241379310345,0.55871313672922251,0.21099902176571289,0.45737265415549599,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,119,0.77148807048797607,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,148,27,121,114,0.18243243243243243,0.15517241379310345,0.55817694369973192,0.2108217168011739,0.45790884718498659,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,120,0.77088117599487305,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,149,27,122,115,0.18120805369127516,0.15517241379310345,0.55764075067024133,0.2106444118366349,0.45844504021447718,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,121,0.76863634586334229,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,150,28,122,115,0.18666666666666668,0.16091954022988506,0.55817694369973192,0.21179383712399119,0.45790884718498659,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,122,0.76441073417663574,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,151,29,122,115,0.19205298013245034,0.16666666666666666,0.55871313672922251,0.21294326241134751,0.45737265415549599,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,123,0.76430541276931763,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,152,30,122,115,0.19736842105263158,0.17241379310344829,0.55924932975871311,0.21409268769870385,0.45683646112600534,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,124,0.76409053802490234,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,153,30,123,116,0.19607843137254902,0.17241379310344829,0.55871313672922251,0.21391538273416483,0.45737265415549599,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,125,0.76371043920516968,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,154,30,124,117,0.19480519480519481,0.17241379310344829,0.55817694369973192,0.21373807776962583,0.45790884718498659,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,126,0.76251381635665894,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,155,30,125,118,0.19354838709677419,0.17241379310344829,0.55764075067024133,0.21356077280508684,0.45844504021447718,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,127,0.76238155364990234,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,156,30,126,119,0.19230769230769232,0.17241379310344829,0.55710455764075062,0.21338346784054779,0.45898123324396783,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,128,0.76114439964294434,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,157,30,127,119,0.19108280254777071,0.17241379310344829,0.55710455764075062,0.21338346784054779,0.45951742627345843,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,129,0.75839865207672119,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,158,31,127,119,0.19620253164556961,0.17816091954022989,0.55764075067024133,0.21453289312790411,0.45898123324396783,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,130,0.75436890125274658,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,159,31,128,120,0.19496855345911951,0.17816091954022989,0.55710455764075062,0.21435558816336511,0.45951742627345843,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,131,0.75296944379806519,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,160,31,129,121,0.19375000000000001,0.17816091954022989,0.55656836461126002,0.21417828319882609,0.46005361930294908,0.0,0.0,1.0,0.0,1.0,0.0,False
Forecasting,xgboost,132,0.75254654884338379,pre2022_meta_validation,evaluated,False,1865,174,0.093297587131367293,161,31,130,122,0.19254658385093168,0.17816091954022989,0.55603217158176943,0.2140009782342871,0.46058981233243967,0.0,0.0,1.0,0.0,1.0,0.0,False
